"AtcoCode","CommonName","CommonNameLang","ShortName","ShortCommonNameLang","Landmark","LandmarkLang","Street","StreetLang","Crossing","CrossingLang","Indicator","IndicatorLang","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"370041244","Cleveland Street/Duke Street - CS1","","","","","","","","","","","","1993-06-06T00:00:00","1993-06-06T00:00:00","0","new"
"370041245","Wormley Hill Lane","","","","","","","","","","","","1993-06-13T00:00:00","1993-06-13T00:00:00","0","new"
"370041248","Pincheon Green Lane","","","","","","","","","","","","1993-06-13T00:00:00","1993-06-13T00:00:00","0","new"
"370041249","Marsh Hill Lane/Groves Nook","","","","","","","","","","","","1993-06-13T00:00:00","1993-06-13T00:00:00","0","new"
"370041252","Askern Spa Junior School","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370041253","The Red Lion","","","","","","","","","","","","1993-06-06T00:00:00","1993-06-06T00:00:00","0","new"
"370041258","Aldcliffe Crescent/Arden Gate","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370041267","Common Lane/Wheatfield Drive","","","","","","","","","","","","1993-06-06T00:00:00","1993-06-06T00:00:00","0","new"
"370041269","Estfield School/Common Ln/Rye Croft","","","","","","","","","","","","1997-03-26T00:00:00","1997-03-26T00:00:00","0","new"
"370041271","Thorne Health Ctr/Bridge St/Stonegate","","","","","","","","","","","","1993-06-06T00:00:00","1993-06-06T00:00:00","0","new"
"370041275","Doncaster Leisure Park/The Dome","","","","","","","","","","","","1997-06-18T00:00:00","1997-06-18T00:00:00","0","new"
"370041281","Poplar Road","","","","","","","","","","","","1998-01-24T00:00:00","1998-01-24T00:00:00","0","new"
"370041283","Skellow Road/Ings Lane","","","","","","","","","","","","1993-06-06T00:00:00","1993-06-06T00:00:00","0","new"
"370041284","Instoneville/Alfred Road/Sutton Road","","","","","","","","","","","","1993-06-06T00:00:00","1993-06-06T00:00:00","0","new"
"370041285","Instoneville/Alfred Road/Green Lane","","","","","","","","","","","","1993-06-06T00:00:00","1993-06-06T00:00:00","0","new"
"370041286","Airstone Road","","","","","","","","","","","","1993-06-06T00:00:00","1993-06-06T00:00:00","0","new"
"370041287","Instoneville/Avenue Road/Victoria Road","","","","","","","","","","","","1993-06-06T00:00:00","1993-06-06T00:00:00","0","new"
"370041288","Instoneville/Avenue Road/Sutton Road","","","","","","","","","","","","1993-06-06T00:00:00","1993-06-06T00:00:00","0","new"
"370041292","Petersgate/Woodside Road","","","","","","","","","","","","1993-06-06T00:00:00","1993-06-06T00:00:00","0","new"
"370045003","Woodlands East RC School/Doncaster Lane","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045004","Woodlands East RC School/Doncaster Lane","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045006","North End Post Office/Askern Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045007","Askern Road/Swan Street","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045008","North End Post Office/Askern Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045009","Bentley Police Station/Arksey Lane","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045022","The Parish Church of St Peter","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045024","Bentley Road/Works","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045025","Bentley Road/Works","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045032","Wath Road/The Plant","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045034","Hartley Street","","","","","","","","","","","","1993-06-06T00:00:00","1993-06-06T00:00:00","0","new"
"370045036","Hartley Street","","","","","","","","","","","","1993-06-06T00:00:00","1993-06-06T00:00:00","0","new"
"370045037","Hartley Street","","","","","","","","","","","","1993-06-06T00:00:00","1993-06-06T00:00:00","0","new"
"370045043","Harrogate Drive/Strafforth House","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045044","Harrogate Drive/Strafforth House","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045046","Bolton Street/Ravensfield Street","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045052","Bolton Street/Ravensfield Street","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045054","Denaby Avenue/Hill Top Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045061","Sheffield Road/Old Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045064","Chestnut Grove/Ellershaw Lane","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045065","Old Road/Lockesley Avenue","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045068","Gardens Lane/Health Centre","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045069","Lord Conyers Arms/Old Rd/Gdns Ln","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045070","Old Road/Welfare Avenue","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045071","Northcliffe School/Gardens Lane","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045074","Low Road/Dearne Street","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045075","Doncaster Road/Crookhill Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045076","Rossington Bridge/Sheep Bridge Lane","","","","","","","","","","","","1993-06-06T00:00:00","1993-06-06T00:00:00","0","new"
"370045077","Broadway/Sheep Dip Lane","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045078","Broadway/The Nook","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045081","Broadway/Ingram Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045082","Dunsville First Sch/Broadway","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045084","The Bay Horse","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045087","Green Tree","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045089","Great North Road/Lyndon Avenue","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045090","Great North Road/Lyndon Avenue","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045092","Woodlands Library","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045094","Market Street","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045097","Adwick le Street Police Station","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045098","Great North Road/Coppice Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045099","Church Lane/Bentley Moor Lane","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045106","The Magnet/Victoria Road/Askern Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045109","Barnby Dun Road/Thorne Lane","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045110","Clay Lane Estate/Livingstone Ave/Shackleton Rd","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045112","The Glassmaker/Doncaster Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045113","Barnby Dun Post Office","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045115","Ridgewood School/Barnsley Rd/Emley Dr","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045116","Ridgewood School/Barnsley Rd","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045121","Roman Ridge","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045129","Bentley Road/Selby Road Bridge","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045130","York Road/Courts/Morrisons","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045133","Our Lady Catholic Church","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045137","Town Moor Avenue/Sandringham Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045142","Shaftesbury Avenue/Library","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045145","Church Street/Mill Street","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045146","Hatfield Lane/Chestnut Avenue","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045147","The Acorn/Hatfield Lane","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045148","Nutwell Lane/Kingsley Crescent","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045156","Adwick Road/Arnold Crescent (South)","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045157","Montagu Hospital/Adwick Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045159","Hollowgate/Cresacre Lane","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045161","Warmsworth Library","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045163","Richmond Hill Junior School","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045164","Springwell Lane/Walpole Close","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045166","Sandford Road/Weston Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045168","Balby Road/Carr View Avenue","","","","","","","","","","","","1993-06-13T00:00:00","1993-06-13T00:00:00","0","new"
"370045169","Weston Road/Lynton Close","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045170","Cleveland Street/St Sepulchre Gate West","","","","","","","","","","","","1993-06-13T00:00:00","1993-06-13T00:00:00","0","new"
"370045171","Cleveland Street/Balby Road Bridge","","","","","","","","","","","","1993-06-13T00:00:00","1993-06-13T00:00:00","0","new"
"370045172","St Sepulchre Gate West","","","","","","","","","","","","1993-06-13T00:00:00","1993-06-13T00:00:00","0","new"
"370045175","Trafford Way/Jarratt Street","","","","","","","","","","","","1993-06-13T00:00:00","1993-06-13T00:00:00","0","new"
"370045176","Carr House Road/South Street","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045178","Ascot Avenue/York Gardens","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045181","Bawtry Road/Plumpton Park Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045187","Doncaster Road/Quarry Street","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045188","The Sportsman","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045189","Doncaster Road/Hirst Gate","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045196","Old Road/Lockesley Avenue","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045199","Lord Conyers Arms/Old Rd/Gdns Ln","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045202","The Star","","","","","","","","","","","","1993-06-06T00:00:00","1993-06-06T00:00:00","0","new"
"370045203","Howbeck Drive/Ashcroft Close","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045211","Roberts Road/Stubbins Hill","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045217","Radburn Road/Solario Way","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045220","West End Lane/Public House","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045221","Pheasant Bank School","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045224","Radburn Road/Ragusa Drive","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045226","The Styrrup/Station Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045231","St Peters Church/Doncaster Rd","","","","","","","","","","","","1993-06-13T00:00:00","1993-06-13T00:00:00","0","new"
"370045232","Village Hall/Barnburgh Lane","","","","","","","","","","","","1993-06-13T00:00:00","1993-06-13T00:00:00","0","new"
"370045235","Hooton Road/Butt Lane","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045236","A1/Footbridge","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045239","Crossfield Lane","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045241","Skellow Road/Dalecroft Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045242","Lodge Road/Milton Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045243","Lodge Road/Milton Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045245","The Moon/High Street","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045247","Instoneville","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045250","Church Field Road/Norton Common Lane","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045252","Norton Crossing/Norton Common Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045256","Doncaster Road/Old Field Lane","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045257","Old Anchor Inn/Fishlake Nab","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045258","Pinfold Lane/School House","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045259","Moss Road/Moss Avenue","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045261","Old Forge Inn/Broad Lane","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045265","The Flarepath","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045266","The Flarepath","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045269","Doncaster Road/Manor Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045270","Doncaster Road/Manor Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045271","The Hatfield Chase/Doncaster Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045272","The Hatfield Chase/Doncaster Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045273","Westfield Green","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045275","Manor Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045276","The Bay Horse","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045277","Emerson Avenue","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045281","Cemetery/Church Road/Junction Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045282","Silver Street/East Lane","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045285","Thorne Road/Bootham Lane","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045287","Hatfield Road/Railway Bridge","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045288","Trinity Academy/St Nicholas Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045289","King Edward Road/Corona Drive","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045292","Haynes Road/Miller Lane","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045293","King Edward Road/Corona Drive","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045295","Marshland Road/Newfields Avenue","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045296","King Edward Road/Coulman Street","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045297","High Hazel Road/Kents Gardens","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045301","Bawtry Road/Opp Redhouse Caravan Pk","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045302","Working Mens Club","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045303","Working Mens Club","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045304","Cemetery Road/Slay Pits Lane","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045305","Primary School","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045307","Great North Road/Riding School","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045308","Bank End Road/Hillscroft Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045313","Hayfield Lane/Sycamore Drive","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045314","Hayfield Lane/Sycamore Drive","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045315","Hayfield Lane/Hayfield Park","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045317","Gate House Lane/Level Crossing","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045320","Market Place/High Street","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045321","Church Street","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045323","Market Place","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045325","Doncaster Road/Braithwell","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045326","Edlington Library","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045330","Princess Avenue/Fourth Square","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045331","South Parade","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045332","Tudworth Road/Sandhurst Lane","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045334","Great North Road/Lloyds TSB","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045335","Green Lane/Mayfield Nurseries","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045337","Askern Road/Hall Villa Lane","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045338","Toll Bar Post Office","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045340","Station Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045341","Marsh Lane","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045343","Clay Lane Estate/Jefferson Ave/Chalmers Drive","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045346","Doncaster Road/Sunnyside","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045347","Church Balk/Holly Bush Lane","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045348","Station Road/White Hart","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045349","Kirk Sandall Station/Doncaster Rd","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045350","Church Balk/Church Balk Gardens","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045352","Church Balk","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045353","Thorne Road/Clovelly Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045354","Stainforth Road/Brosley Avenue","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045358","Emley Drive","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045360","St Stephens Walk","","","","","","","","","","","","1993-06-13T00:00:00","1993-06-13T00:00:00","0","new"
"370045363","Sprotbrough Road/Allendale Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045369","High Street/Central Avenue","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045373","Sprotbrough Road/Mayfield Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045380","Beckett Road/Parkway North","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045383","Thorne Road/Norborough Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045386","Town Moor Avenue/Buckingham Road","","","","","","","","","","","","1993-06-06T00:00:00","1993-06-06T00:00:00","0","new"
"370045387","Wheatley Park Ind Estate/Wheatley Hall Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045388","Thorne Road/Winchester Avenue","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045389","Thorne Road/Winchester Avenue","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045391","Thorne Road/Winchester Avenue","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045393","Wheatley Hills/Wheatley Hotel","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045396","Armthorpe Road/Sandringham Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045399","Sandringham Road/Wicklow Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045400","Sandringham Road/Ennis Crescent","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045402","Barnby Dun Road/Derby Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045404","Wheatley Hotel/Thorne Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045409","Safeway/Church Street/Beech Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045417","The Ivanhoe","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045418","High Road/Grosvenor Crescent","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045419","High Road/Grosvenor Crescent","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045420","Sheffield Road/Wrightson Avenue","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045421","Stapleton Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045422","The Winning Post","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045424","Springwell Lane/Westmorland Street","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045429","Shady Side/Windle Drive","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045430","High Road/Mount Pleasant","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045431","Warmsworth Road/Laurel Terrace","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045432","High Road/Mount Pleasant","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045434","Hexthorpe Road/The Plant","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045435","Balby Road/Alexandra Road","","","","","","","","","","","","1993-06-13T00:00:00","1993-06-13T00:00:00","0","new"
"370045438","St James Street/Burden Close","","","","","","","","","","","","1993-06-13T00:00:00","1993-06-13T00:00:00","0","new"
"370045439","Balby Road/Bainbridge Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045441","Carr House Road/Elmfield Park","","","","","","","","","","","","1993-06-13T00:00:00","1993-06-13T00:00:00","0","new"
"370045445","Danum Road","","","","","","","","","","","","1993-06-13T00:00:00","1993-06-13T00:00:00","0","new"
"370045448","Carr House Road/St Helens Road","","","","","","","","","","","","1993-06-13T00:00:00","1993-06-13T00:00:00","0","new"
"370045449","Racecourse/Bawtry Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045450","Beechers Brook/Ascot Ave/Sandown Gdns","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045455","Everingham Road/Green Boulevard","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045456","Green Boulevard","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045458","Bawtry Road/Church Lane","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045459","Everingham Road/Elmham Road","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045461","Goodison Boulevard/School","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045467","Three Horseshoes","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045470","Windmill Avenue/Post Office","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045471","The Star","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045472","Edlington Post Office","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
"370045473","Edlington Lane/Cross Street","","","","","","","","","","","","1993-06-07T00:00:00","1993-06-07T00:00:00","0","new"
